"","id","star","review","brand","location","position","price","clicked","booked"
"38780",391492,4,4,1,4.19,19,1.15,0,0
"38781",391492,4,4,1,4.29,20,1.26,0,0
"38782",391492,4,4,1,4.16,21,0.79,0,0
"38783",391492,5,4.5,1,4.29,23,3.39,0,0
"38784",391492,3,4,0,3.85,24,0.55,0,0
"38785",391492,4,4,1,4.3,25,1.3,0,0
"38786",391492,5,4.5,1,4.16,26,3.74,0,0
"38787",391492,5,4.5,1,4.08,27,3.69,0,0
"38788",391492,4,3.5,1,3.95,28,0.73,0,0
"38789",391492,5,4.5,1,4.08,29,3.94,0,0
"38790",391492,4,4.5,1,3.61,30,1.18,0,0
"38791",391492,3,4,0,3.85,31,0.72,0,0
"38792",391492,5,4,1,4.19,32,3.1,0,0
"38793",391492,4,4.5,1,4.13,33,2.49,0,0
"38794",391492,2,3,1,4.32,34,0.55,0,0
"38795",391492,3,4,0,4.33,35,1.95,0,0
"38796",391492,2,3,1,3.76,36,0.42,0,0
"38797",391680,0,0,0,0,0,0,1,1
"38798",391680,3,3.5,0,3.04,1,0.468,0,0
"38799",391680,3,3.5,0,3.76,2,0.4777,0,0
"38800",391680,3,4,0,3.85,3,0.5265,0,0
"38801",391680,5,4.5,0,4.33,4,1.7646,0,0
"38802",391680,5,4.5,1,4.08,6,1.7451,0,0
"38803",391680,5,4.5,1,4.08,7,1.7062,0,0
"38804",391680,4,4,0,4.06,8,0.9652,0,0
"38805",391680,3,4,1,4.32,9,0.7507,0,0
"38806",391680,4,4,0,4.04,10,0.7897,0,0
"38807",391680,5,4.5,1,4.16,12,1.8914,0,0
"38808",391680,5,4.5,1,4.29,13,2.4081,0,0
"38809",391680,5,4.5,1,4.32,14,2.0279,0,0
"38810",391680,4,4,1,4.09,15,1.2967,0,0
"38811",391680,4,4,1,4.16,16,1.0529,0,0
"38812",391680,4,4.5,1,4.13,18,1.5307,0,0
"38813",391680,4,3.5,1,4.22,19,0.8287,0,0
"38814",391680,5,4.5,1,4.11,20,2.1546,0,0
"38815",391680,5,5,1,4.29,21,2.2716,0,0
"38816",391680,4,4,1,4.16,22,0.7117,1,0
"38817",391680,4,4,1,4.19,24,1.2869,0,0
"38818",391680,5,5,1,3.37,25,2.0474,0,0
"38819",391680,4,4,1,4.29,26,1.2479,0,0
"38820",391680,4,4.5,1,3.61,27,0.858,0,0
"38821",391680,3,3.5,1,3.99,28,0.7117,0,0
"38822",391680,4,4,1,4.3,29,1.3259,0,0
"38823",391680,4,4,1,4.25,30,1.0237,0,0
"38824",391680,5,4,1,4.19,31,2.2814,0,0
"38825",391680,3,3.5,1,3.76,32,0.4582,0,0
"38826",391680,3,3,1,4.16,33,0.468,0,0
"38827",391680,4,3.5,1,3.95,34,0.9164,0,0
"38828",391680,3,4,0,4.33,35,1.1602,0,0
"38829",391680,3,4.5,1,4.22,36,1.4624,0,0
"38830",391680,2,3,1,4.32,37,0.741,0,0
"38831",391729,0,0,0,0,0,0,1,0
"38832",391729,3,3.5,1,3.76,1,0.49,0,0
"38833",391729,3,3,1,4.16,2,0.95,0,0
"38834",391729,4,4,1,4.16,3,1.31,0,0
"38835",391729,3,3.5,1,3.99,4,0.89,0,0
"38836",391729,4,4,0,4.06,6,1,1,1
"38837",391729,4,3.5,1,4.22,7,1.35,0,0
"38838",391729,4,3.5,1,3.95,8,1.5,0,0
"38839",391729,4,4,1,4.09,9,2.95,0,0
"38840",391729,3,3.5,0,3.04,10,0.79,0,0
"38841",391729,4,4,1,3.43,12,2.06,0,0
"38842",391729,4,4,1,4.19,13,2.58,0,0
"38843",391729,5,4.5,1,4.08,14,5.09,0,0
"38844",391729,4,4.5,1,4.13,15,1.97,0,0
"38845",391729,5,4.5,1,4.29,16,3.99,0,0
"38846",391729,5,4.5,1,4.16,18,4.99,0,0
"38847",391729,3,3.5,0,3.76,19,0.48,0,0
"38848",391729,5,4,1,4.19,20,2.68,0,0
"38849",391729,5,5,1,4.29,21,2.45,0,0
"38850",391729,5,4.5,0,4.33,22,4,0,0
"38851",391729,3,4,1,4.32,24,1.25,0,0
"38852",391729,4,4,1,4.16,25,1.1,0,0
"38853",391729,4,4,1,4.3,26,1.99,0,0
"38854",391729,4,4,1,4.25,27,1.29,0,0
"38855",391729,5,5,1,3.37,28,2.79,0,0
"38856",391729,4,4.5,1,3.61,29,1.09,0,0
"38857",391729,4,4,0,4.04,30,1.6,0,0
"38858",391729,2,3,1,4.32,31,0.93,0,0
"38859",391729,3,4,1,4.33,32,1.1,0,0
"38860",391729,5,4.5,1,4.08,33,5.09,0,0
"38861",391729,2,3,1,3.76,34,0.59,0,0
"38862",391867,0,0,0,0,0,0,1,0
"38863",391867,4,4,0,4.04,1,0.39,1,1
"38864",391867,4,4,0,4.06,2,0.58,0,0
"38865",391867,5,4.5,1,4.32,3,1.09,0,0
"38866",391867,5,4.5,1,4.08,4,1.43,0,0
"38867",391867,5,4.5,1,4.08,6,1.51,0,0
"38868",391867,5,4.5,1,4.16,7,1.49,0,0
"38869",391867,5,4.5,0,4.33,8,1.5,0,0
"38870",391867,5,4.5,1,4.11,9,1.49,0,0
"38871",391867,3,3.5,0,3.04,10,0.26,0,0
"38872",391867,4,3.5,1,4.22,12,0.35,0,0
"38873",391867,5,4.5,1,4.29,13,1.59,0,0
"38874",391867,3,3.5,1,3.99,14,0.29,0,0
"38875",391867,4,4,1,4.09,15,0.65,0,0
"38876",391867,4,4,1,4.3,16,0.59,0,0
"38877",391867,5,4,1,4.19,18,1.09,0,0
"38878",391867,3,4,1,4.32,19,0.69,0,0
"38879",391867,4,4,1,4.16,20,0.5,0,0
"38880",391867,3,3.5,0,3.76,21,0.28,0,0
"38881",391867,4,4,1,4.29,22,0.8,0,0
"38882",391867,4,4,1,4.19,24,0.55,0,0
"38883",391867,4,4.5,1,4.13,25,0.79,0,0
"38884",391867,5,5,1,4.29,26,1.95,0,0
"38885",391867,4,4,1,4.25,27,0.49,0,0
"38886",391867,4,4,1,3.43,28,1,0,0
"38887",391867,5,5,1,3.37,29,1.79,0,0
"38888",391867,4,3.5,1,3.95,30,0.37,0,0
"38889",391867,3,3,1,4.16,31,0.24,0,0
"38890",391867,3,3.5,1,3.76,32,0.31,0,0
"38891",391867,4,4,1,4.16,33,0.6,0,0
"38892",391867,3,4,0,3.85,34,0.55,0,0
"38893",391867,4,4.5,1,3.61,35,0.89,0,0
"38894",391867,5,4.5,1,3.66,36,1.4,0,0
"38895",391867,3,4,0,4.33,37,0.84,0,0
"38896",392132,0,0,0,0,0,0,1,0
"38897",392132,3,3.5,1,3.76,1,0.69,0,0
"38898",392132,3,3,1,4.16,2,0.71,0,0
"38899",392132,3,3.5,0,3.04,3,0.75,0,0
"38900",392132,2,3,1,4.32,4,0.76,0,0
"38901",392132,3,3.5,0,3.76,6,0.76,0,0
"38902",392132,3,4,0,3.85,7,0.76,0,0
"38903",392132,2,3,1,3.76,8,0.89,0,0
"38904",392132,4,4,0,4.04,9,0.9,0,0
"38905",392132,3,3.5,1,3.99,10,0.99,0,0
"38906",392132,3,4.5,1,4.2,12,0.99,0,0
"38907",392132,4,4,1,4.25,13,1.09,0,0
"38908",392132,4,4.5,1,3.61,14,1.09,0,0
"38909",392132,4,4,1,4.16,15,1.18,0,0
"38910",392132,4,3.5,1,3.95,16,1.2,0,0
"38911",392132,4,4,1,4.09,18,1.27,0,0
"38912",392132,4,4,1,3.43,19,1.31,1,1
"38913",392132,4,4,1,4.19,20,1.36,0,0
"38914",392132,3,4,1,4.32,21,1.36,0,0
"38915",392132,3,4,0,4.33,22,1.38,0,0
"38916",392132,4,3.5,1,4.22,24,1.4,0,0
"38917",392132,4,4,1,4.29,25,1.5,0,0
"38918",392132,5,4.5,1,3.66,26,1.64,0,0
"38919",392132,5,4.5,1,4.32,27,1.78,0,0
"38920",392132,5,5,1,3.37,28,1.79,0,0
"38921",392132,5,4.5,1,4.29,29,1.89,0,0
"38922",392132,5,4.5,1,4.16,30,2.09,0,0
"38923",392132,5,4.5,1,4.11,31,2.09,0,0
"38924",392132,3,4.5,1,4.22,32,2.09,0,0
"38925",392132,5,5,1,4.29,33,2.25,0,0
"38926",392132,5,4,1,4.19,34,2.29,0,0
"38927",392132,4,4.5,1,4.13,35,2.29,0,0
"38928",392132,5,4.5,1,4.08,36,2.39,0,0
"38929",392520,0,0,0,0,0,0,1,0
"38930",392520,5,4.5,1,4.32,1,1.08,0,0
"38931",392520,3,3,1,4.16,2,0.27,0,0
"38932",392520,4,3.5,1,3.95,3,0.36,0,0
"38933",392520,3,3.5,1,3.99,4,0.28,0,0
"38934",392520,3,3.5,0,3.76,6,0.3,1,1
"38935",392520,5,4,1,4.19,7,1.09,0,0
"38936",392520,4,3.5,1,4.22,8,0.35,0,0
"38937",392520,4,4,1,4.25,9,0.44,0,0
"38938",392520,3,3.5,1,3.76,11,0.4,0,0
"38939",392520,4,4,0,4.06,12,0.62,0,0
"38940",392520,5,4.5,1,4.16,13,1.49,0,0
"38941",392520,4,4,1,4.16,14,0.46,0,0
"38942",392520,5,4.5,0,4.33,15,1.5,0,0
"38943",392520,4,4,1,4.29,17,0.8,0,0
"38944",392520,3,3.5,0,3.04,18,0.4,0,0
"38945",392520,4,4,1,4.16,19,0.35,0,0
"38946",392520,4,4.5,1,4.13,20,0.66,0,0
"38947",392520,5,4.5,1,4.11,21,1.49,0,0
"38948",392520,4,4,1,4.3,23,0.59,0,0
"38949",392520,4,4,1,4.19,24,0.63,0,0
"38950",392520,5,4.5,1,4.08,25,1.67,0,0
"38951",392520,4,4,1,3.43,26,0.59,0,0
"38952",392520,5,4.5,1,4.29,27,1.64,0,0
"38953",392520,5,4.5,1,4.08,28,1.84,0,0
"38954",392520,5,5,1,4.29,29,1.95,0,0
"38955",392520,4,4,0,4.04,30,0.55,0,0
"38956",392520,3,4,1,4.32,31,1.61,0,0
"38957",392520,5,5,1,3.37,32,2.04,0,0
"38958",392520,3,4,1,4.33,33,0.35,0,0
"38959",392520,5,4.5,1,3.66,34,2.08,0,0
"38960",392520,3,4,0,4.33,35,0.77,0,0
"38961",392520,2,3,1,4.32,36,0.55,0,0
"38962",392865,0,0,0,0,0,0,1,0
"38963",392865,3,3,1,4.16,1,0.44,0,0
"38964",392865,4,4,1,4.16,2,0.82,0,0
"38965",392865,3,3.5,1,3.76,3,0.49,0,0
"38966",392865,4,3.5,1,4.22,4,0.76,0,0
"38967",392865,4,4,1,4.09,6,1.13,0,0
"38968",392865,3,3.5,1,3.99,7,0.55,1,1
"38969",392865,5,4,1,4.19,8,1.9,0,0
"38970",392865,4,4,1,4.25,9,0.97,0,0
"38971",392865,5,4.5,1,4.29,10,1.79,0,0
"38972",392865,3,3.5,0,3.04,12,0.52,0,0
"38973",392865,4,3.5,1,3.95,13,0.82,0,0
"38974",392865,4,4,0,4.06,14,0.93,0,0
"38975",392865,4,4,0,4.04,15,0.77,0,0
"38976",392865,4,4.5,1,4.13,16,1.23,0,0
"38977",392865,4,4,1,4.16,18,0.91,0,0
"38978",392865,5,4.5,1,4.16,19,1.66,0,0
"38979",392865,4,4,1,4.3,20,1.46,0,0
"38980",392865,4,4,1,3.43,21,2.16,0,0
"38981",392865,3,3.5,0,3.76,22,0.72,0,0
"38982",392865,5,4.5,1,4.32,24,1.55,0,0
"38983",392865,5,4.5,0,4.33,25,2.61,0,0
"38984",392865,3,4,1,4.32,26,1.27,0,0
"38985",392865,4,4,1,4.19,27,0.93,0,0
"38986",392865,5,4.5,1,4.11,28,1.66,0,0
"38987",392865,5,4.5,1,4.08,29,2.09,0,0
"38988",392865,5,4.5,1,4.08,30,2.37,0,0
"38989",392865,4,4.5,1,3.61,31,0.96,0,0
"38990",392865,4,4,1,4.29,32,1.25,0,0
"38991",392865,5,5,1,4.29,33,2.92,0,0
"38992",392865,3,4,0,3.85,34,0.59,0,0
"38993",392865,3,4,0,4.33,35,1.06,0,0
"38994",392865,5,4.5,1,3.66,36,2.53,0,0
"38995",392865,5,5,1,3.37,37,4.56,0,0
"38996",393054,0,0,0,0,0,0,1,0
"38997",393054,3,3.5,1,3.99,1,1.37,0,0
"38998",393054,4,4,1,4.16,2,1.6,0,0
"38999",393054,4,4,0,4.06,3,2.29,0,0
"39000",393054,4,4,1,4.09,4,1.91,0,0
"39001",393054,3,3.5,1,3.76,6,1.12,0,0
"39002",393054,3,3.5,0,3.04,7,0.93,0,0
"39003",393054,4,3.5,1,4.22,8,1.68,0,0
"39004",393054,4,4,1,3.43,9,2.2,0,0
"39005",393054,4,4,1,4.19,10,1.9,0,0
"39006",393054,4,3.5,1,3.95,12,1.52,0,0
"39007",393054,5,4.5,1,4.32,13,3.21,0,0
"39008",393054,5,4.5,1,4.08,14,3.09,0,0
"39009",393054,4,4.5,1,4.13,15,1.97,0,0
"39010",393054,3,3,1,4.16,16,1.35,0,0
"39011",393054,5,4.5,1,4.29,18,2.72,0,0
"39012",393054,5,4.5,1,4.16,19,3.72,0,0
"39013",393054,5,5,1,4.29,20,3.15,0,0
"39014",393054,5,4,1,4.19,21,3.32,0,0
"39015",393054,5,4.5,1,4.08,22,3.09,0,0
"39016",393054,5,5,1,3.37,24,2.42,0,0
"39017",393054,5,4.5,0,4.33,25,4.47,0,0
"39018",393054,3,4,1,4.32,26,2.15,0,0
"39019",393054,4,4,0,4.04,27,1.73,0,0
"39020",393054,4,4,1,4.16,28,1.63,0,0
"39021",393054,4,4,1,4.29,29,2.27,0,0
"39022",393054,5,4.5,1,4.11,30,3.72,0,0
"39023",393054,4,4,1,4.3,31,2.49,0,0
"39024",393054,5,4.5,1,3.66,32,2.39,0,0
"39025",393054,4,4,1,4.25,33,1.86,0,0
"39026",393054,3,4,0,3.85,34,0.86,0,0
"39027",393054,3,4.5,1,4.22,35,1.88,0,0
"39028",393054,3,4,0,3.85,36,0.99,1,1
"39029",393507,0,0,0,0,0,0,1,0
"39030",393507,5,4.5,1,4.29,1,1.9297,0,0
"39031",393507,4,4,1,4.29,2,0.5815,0,0
"39032",393507,4,3.5,1,4.22,3,0.2776,0,0
"39033",393507,4,4,1,4.16,4,0.608,0,0
"39034",393507,4,4.5,1,4.13,6,0.9384,0,0
"39035",393507,4,4,0,4.06,7,0.9516,0,0
"39036",393507,4,4,1,4.09,8,1.0838,0,0
"39037",393507,4,4,1,4.19,9,0.7534,0,0
"39038",393507,4,4,1,4.16,10,0.2776,1,1
"39039",393507,5,4.5,0,4.33,12,1.9693,0,0
"39040",393507,5,4.5,1,4.16,13,2.4584,0,0
"39041",393507,3,4,1,4.32,14,0.6609,0,0
"39042",393507,4,4,1,4.25,15,0.3965,0,0
"39043",393507,4,4,1,4.3,16,1.0045,0,0
"39044",393507,5,4.5,1,4.11,18,2.5509,0,0
"39045",393507,5,5,1,4.29,19,2.4451,0,0
"39046",393507,3,3.5,1,3.99,20,0.3304,0,0
"39047",393507,5,4.5,1,4.08,21,2.7227,0,0
"39048",393507,5,4.5,1,4.08,22,2.8549,0,0
"39049",393507,5,4,1,4.19,24,1.7579,0,0
"39050",393507,3,3.5,0,3.04,25,0.2511,0,0
"39051",393507,3,3,1,4.16,26,0.2115,0,0
"39052",393507,4,4,0,4.04,27,0.8459,0,0
"39053",393507,3,3.5,0,3.76,28,0.2776,0,0
"39054",393507,3,3.5,1,3.76,29,0.2247,0,0
"39055",393507,3,4,1,4.33,30,0.3436,0,0
"39056",393507,3,4,0,4.33,31,0.7269,0,0
"39057",393507,4,4.5,1,3.61,32,0.7534,0,0
"39058",393507,4,3.5,1,3.95,33,0.7534,0,0
"39059",393507,2,3,1,4.32,34,0.489,0,0
"39060",393507,5,5,1,3.37,35,2.7888,0,0
"39061",393507,3,4,0,3.85,36,0.5948,0,0
"39062",393507,3,4.5,1,4.22,37,1.4539,0,0
"39063",393507,4,4,1,3.43,38,2.498,0,0
"39064",394414,0,0,0,0,0,0,1,1
"39065",394414,2,3,1,3.76,1,0.54,0,0
"39066",394414,3,3,1,4.16,2,0.57,0,0
"39067",394414,3,3.5,1,3.76,3,0.62,0,0
"39068",394414,3,4,0,3.85,4,0.69,0,0
"39069",394414,2,3,1,4.32,6,0.7,0,0
"39070",394414,3,3.5,0,3.04,7,0.81,1,0
"39071",394414,3,4,0,3.85,8,0.89,0,0
"39072",394414,3,3.5,1,3.99,9,1.02,0,0
"39073",394414,3,3.5,0,3.76,10,1.09,0,0
"39074",394414,4,4.5,1,3.61,12,1.1,0,0
"39075",394414,4,3.5,1,3.95,13,1.14,0,0
"39076",394414,4,4,1,4.19,14,1.25,0,0
"39077",394414,4,4,1,4.16,15,1.27,0,0
"39078",394414,4,3.5,1,4.22,16,1.28,0,0
"39079",394414,4,4,0,4.06,18,1.3,0,0
"39080",394414,4,4,1,4.09,19,1.33,0,0
"39081",394414,4,4,0,4.04,20,1.35,0,0
"39082",394414,4,4,1,3.43,21,1.36,0,0
"39083",394414,4,4,1,4.16,22,1.51,0,0
"39084",394414,4,4,1,4.3,24,1.56,0,0
"39085",394414,5,4.5,1,3.66,25,1.6,0,0
"39086",394414,4,4.5,1,4.13,26,1.62,0,0
"39087",394414,3,4,1,4.32,27,1.67,0,0
"39088",394414,5,4.5,1,4.16,28,1.74,0,0
"39089",394414,5,4.5,1,4.11,29,1.74,0,0
"39090",394414,4,4,1,4.29,30,1.82,0,0
"39091",394414,5,5,1,3.37,31,1.89,0,0
"39092",394414,3,4.5,1,4.22,32,2.07,0,0
"39093",394414,5,5,1,4.29,33,2.15,0,0
"39094",394414,5,4.5,1,4.29,34,2.19,0,0
"39095",394414,5,4.5,1,4.32,35,2.37,0,0
"39096",394414,5,4.5,1,4.08,36,2.39,0,0
"39097",395128,0,0,0,0,0,0,1,0
"39098",395128,5,4.5,1,4.08,1,2.2982,0,0
"39099",395128,5,4,1,4.19,2,1.1966,0,0
"39100",395128,4,4,1,4.29,3,1.2346,0,0
"39101",395128,4,3.5,1,4.22,4,0.9022,0,0
"39102",395128,4,4,0,4.04,6,0.7312,0,0
"39103",395128,4,4,1,4.16,7,0.6648,0,0
"39104",395128,3,4,0,3.85,8,0.3704,0,0
"39105",395128,3,3.5,0,3.04,9,0.4179,0,0
"39106",395128,5,4.5,1,4.29,10,2.0228,0,0
"39107",395128,5,4.5,1,4.16,12,2.3457,0,0
"39108",395128,5,4.5,0,4.33,13,1.8708,0,0
"39109",395128,5,4.5,1,4.32,14,1.339,0,0
"39110",395128,5,4.5,1,4.08,15,2.5261,0,0
"39111",395128,5,4.5,1,4.11,16,2.4311,0,0
"39112",395128,5,5,1,3.37,18,3.1529,0,0
"39113",395128,5,5,1,4.29,19,2.3932,0,0
"39114",395128,4,4,1,4.09,20,1.0161,0,0
"39115",395128,4,4.5,1,4.13,21,1.1111,0,0
"39116",395128,4,4,0,4.06,22,1.2441,0,0
"39117",395128,4,4,1,4.3,24,1.4055,0,0
"39118",395128,4,4,1,4.16,25,0.7407,0,0
"39119",395128,4,4,1,4.19,26,0.8357,1,1
"39120",395128,4,4,1,3.43,27,2.0418,0,0
"39121",395128,3,4,1,4.32,28,0.6553,0,0
"39122",395128,4,4.5,1,3.61,29,0.9212,0,0
"39123",395128,5,4.5,1,3.66,30,2.3362,0,0
"39124",395128,3,4.5,1,4.22,31,1.7379,0,0
"39125",395128,4,4,1,4.25,32,0.9687,0,0
"39126",395128,3,3.5,1,3.99,33,0.4938,0,0
"39127",395128,4,3.5,1,3.95,34,0.6648,0,0
"39128",395128,2,3,1,4.32,35,0.7502,0,0
"39129",395128,3,4,0,4.33,36,0.8452,0,0
"39130",395219,0,0,0,0,0,0,1,0
"39131",395219,4,4,1,4.16,1,0.41,0,0
"39132",395219,5,4.5,1,4.08,2,1.7,0,0
"39133",395219,4,4,1,4.25,3,0.59,0,0
"39134",395219,3,3,1,4.16,4,0.29,0,0
"39135",395219,4,3.5,1,3.95,6,0.73,0,0
"39136",395219,3,3.5,0,3.76,7,0.78,0,0
"39137",395219,5,4.5,0,4.33,8,1.52,0,0
"39138",395219,5,4.5,1,4.29,9,1.89,0,0
"39139",395219,5,4.5,1,4.32,10,1.52,0,0
"39140",395219,4,4,1,4.09,12,0.86,0,0
"39141",395219,4,4,0,4.06,13,0.96,0,0
"39142",395219,5,4.5,1,4.08,14,1.83,0,0
"39143",395219,4,4.5,1,4.13,15,0.99,0,0
"39144",395219,4,4,1,4.16,16,0.77,0,0
"39145",395219,4,3.5,1,4.22,18,0.55,0,0
"39146",395219,4,4,1,4.19,19,0.88,0,0
"39147",395219,5,4.5,1,4.16,20,2.06,1,1
"39148",395219,4,4,1,3.43,21,0.98,0,0
"39149",395219,5,5,1,4.29,22,2.25,0,0
"39150",395219,3,4,1,4.32,24,1.59,0,0
"39151",395219,4,4,1,4.29,25,1.04,0,0
"39152",395219,5,4.5,1,4.11,26,2.06,0,0
"39153",395219,5,5,1,3.37,27,1.75,0,0
"39154",395219,4,4,0,4.04,28,0.92,0,0
"39155",395219,5,4.5,1,3.66,29,1.28,0,0
"39156",395219,3,3.5,1,3.99,30,0.65,0,0
"39157",395219,5,4,1,4.19,31,1.96,0,0
"39158",395219,3,3.5,0,3.04,32,0.49,0,0
"39159",395219,3,4,1,4.33,33,0.48,0,0
"39160",395219,4,4,1,4.3,34,1.66,0,0
"39161",395219,4,4.5,1,3.61,35,0.87,0,0
"39162",395219,3,3.5,1,3.76,36,0.48,0,0
"39163",395219,3,4,0,4.33,37,1.01,0,0
"39164",396058,0,0,0,0,0,0,1,1
"39165",396058,3,3.5,1,3.76,1,0.59,0,0
"39166",396058,5,4.5,0,4.33,2,2.23,0,0
"39167",396058,4,4,0,4.04,3,0.95,0,0
"39168",396058,5,4.5,1,4.32,4,2.19,0,0
"39169",396058,4,4,0,4.06,6,1.49,0,0
"39170",396058,5,4.5,1,4.29,7,2.59,0,0
"39171",396058,3,4,1,4.32,8,1.27,0,0
"39172",396058,5,4.5,1,4.16,9,2.36,0,0
"39173",396058,4,4.5,1,4.13,10,1.59,1,0
"39174",396058,4,4,1,4.19,12,1.2,1,0
"39175",396058,4,4,1,4.16,13,1.3,0,0
"39176",396058,4,4,1,4.16,14,0.89,0,0
"39177",396058,3,3.5,0,3.04,15,0.69,0,0
"39178",396058,3,4,0,3.85,16,0.59,0,0
"39179",396058,5,4.5,1,4.11,18,2.72,0,0
"39180",396058,3,3.5,1,3.99,19,0.73,0,0
"39181",396058,4,3.5,1,4.22,20,1.37,0,0
"39182",396058,3,3.5,0,3.76,21,0.7,0,0
"39183",396058,5,4.5,1,4.08,22,4.18,0,0
"39184",396058,4,4,1,4.09,24,2.38,0,0
"39185",396058,5,4,1,4.19,25,2.64,0,0
"39186",396058,3,4,0,4.33,26,1.06,0,0
"39187",396058,4,3.5,1,3.95,27,0.85,0,0
"39188",396058,5,4.5,1,4.08,28,4.56,0,0
"39189",396058,4,4,1,4.25,29,1.52,0,0
"39190",396058,3,3,1,4.16,30,0.83,0,0
"39191",396058,3,4,0,3.85,31,1.12,0,0
"39192",396058,2,3,1,4.32,32,0.75,0,0
"39193",396058,4,4,1,3.43,33,3.58,0,0
"39194",396058,4,4.5,1,3.61,34,2.04,0,0
"39195",396058,5,4.5,1,3.66,35,3.78,0,0
"39196",396058,2,3,1,3.76,36,0.61,0,0
"39197",396058,5,5,1,3.37,37,6.16,0,0
"39198",396157,0,0,0,0,0,0,1,0
"39199",396157,3,3.5,1,3.76,1,0.91,0,0
"39200",396157,3,3.5,0,3.76,2,1.01,0,0
"39201",396157,3,3.5,1,3.99,3,1.07,0,0
"39202",396157,4,4,1,4.16,4,1.12,0,0
"39203",396157,4,3.5,1,4.22,6,1.16,1,1
"39204",396157,4,3.5,1,3.95,7,1.28,0,0
"39205",396157,4,4.5,1,3.61,8,1.32,0,0
"39206",396157,3,3,1,4.16,9,1.35,0,0
"39207",396157,4,4,1,4.19,11,1.43,0,0
"39208",396157,4,4,0,4.04,12,1.43,0,0
"39209",396157,4,4,1,4.25,13,1.49,0,0
"39210",396157,3,4,0,4.33,14,1.5,0,0
"39211",396157,4,4,1,4.16,15,1.51,0,0
"39212",396157,4,4,1,4.09,17,1.73,0,0
"39213",396157,4,4,1,4.29,18,1.8,0,0
"39214",396157,4,4,1,4.3,19,1.99,0,0
"39215",396157,4,4,0,4.06,20,2,0,0
"39216",396157,4,4,1,3.43,21,2.02,0,0
"39217",396157,3,4,1,4.32,23,2.24,0,0
"39218",396157,3,4.5,1,4.22,24,2.29,0,0
"39219",396157,4,4.5,1,4.13,25,2.29,0,0
"39220",396429,0,0,0,0,0,0,1,0
"39221",396429,5,4.5,1,3.66,1,1.6116,0,0
"39222",396429,5,5,1,3.37,2,1.8933,0,0
"39223",396429,5,4.5,1,4.08,3,1.3926,1,1
"39224",396429,5,4.5,1,4.11,4,1.5021,0,0
"39225",396429,5,4.5,1,4.29,6,1.596,0,0
"39226",396429,5,4.5,1,4.16,7,1.5021,0,0
"39227",396429,5,4.5,1,4.08,8,1.3926,0,0
"39228",396429,5,5,1,4.29,9,1.9559,0,0
"39229",396429,4,4.5,1,3.61,10,0.7198,0,0
"39230",396429,4,4.5,1,4.13,12,0.798,0,0
"39231",396429,4,4,1,3.43,13,1.2987,0,0
"39232",396429,5,4.5,1,4.32,14,1.2987,0,0
"39233",396429,3,4,1,4.32,15,0.8293,0,0
"39234",396429,4,4,1,4.19,16,0.532,0,0
"39235",396429,5,4,1,4.19,18,1.5178,0,0
"39236",396429,4,4,0,4.06,19,0.5946,0,0
"39237",396429,4,4,0,4.04,20,0.6415,0,0
"39238",396429,5,4.5,0,4.33,21,2.1123,0,0
"39239",396429,4,4,1,4.29,22,0.6415,0,0
"39240",396429,4,4,1,4.09,24,0.7041,0,0
"39241",396429,4,4,1,4.25,25,0.5946,0,0
"39242",396429,4,4,1,4.3,26,0.5164,0,0
"39243",396429,3,4,0,4.33,27,0.7824,0,0
"39244",396429,4,4,1,4.16,28,0.5007,0,0
"39245",396429,4,3.5,1,4.22,29,0.4068,0,0
"39246",396429,4,4,1,4.16,30,0.3442,0,0
"39247",396429,3,3.5,1,3.99,31,0.2973,0,0
"39248",396429,3,3.5,0,3.04,32,0.2347,0,0
"39249",396429,4,3.5,1,3.95,33,0.3912,0,0
"39250",396429,2,3,1,4.32,34,0.6259,0,0
"39251",396429,3,3,1,4.16,35,0.2816,0,0
"39252",396429,3,3.5,0,3.76,36,0.3129,0,0
"39253",396429,3,3.5,1,3.76,37,0.2816,0,0
"39254",396429,3,4,0,3.85,38,0.4694,0,0
"39255",396882,0,0,0,0,0,0,1,0
"39256",396882,3,3.5,1,3.76,1,0.2,0,0
"39257",396882,3,3.5,0,3.76,2,0.27,0,0
"39258",396882,3,3,1,4.16,3,0.48,0,0
"39259",396882,3,4,0,3.85,4,0.55,0,0
"39260",396882,3,3.5,0,3.04,6,0.56,1,1
"39261",396882,2,3,1,3.76,7,0.59,0,0
"39262",396882,4,4,1,4.25,8,0.59,0,0
"39263",396882,2,3,1,4.32,9,0.6,0,0
"39264",396882,3,3.5,1,3.99,10,0.6,0,0
"39265",396882,4,3.5,1,4.22,12,0.74,0,0
"39266",396882,4,4,0,4.04,13,0.75,0,0
"39267",396882,3,4,0,4.33,14,0.84,0,0
"39268",396882,4,4.5,1,3.61,15,0.89,0,0
"39269",396882,3,4,0,3.85,16,0.89,0,0
"39270",396882,4,4,1,4.16,18,0.89,0,0
"39271",396882,4,4,1,4.16,19,1,0,0
"39272",396882,4,3.5,1,3.95,20,1.09,0,0
"39273",396882,4,4,1,4.19,21,1.1,0,0
"39274",396882,4,4,1,4.29,22,1.19,0,0
"39275",396882,3,4.5,1,4.2,24,1.26,0,0
"39276",396882,4,4,1,4.09,25,1.3,0,0
"39277",396882,4,4,1,4.3,26,1.39,0,0
"39278",396882,3,4,1,4.32,27,1.43,0,0
